_extracted_at,created_at,end,id,nap,score,score_respiratory_rate,score_sleep_consistency_percentage,score_sleep_efficiency_percentage,score_sleep_needed_baseline_milli,score_sleep_needed_need_from_recent_nap_milli,score_sleep_needed_need_from_recent_strain_milli,score_sleep_needed_need_from_sleep_debt_milli,score_sleep_performance_percentage,score_stage_summary_disturbance_count,score_stage_summary_sleep_cycle_count,score_stage_summary_total_awake_time_milli,score_stage_summary_total_in_bed_time_milli,score_stage_summary_total_light_sleep_time_milli,score_stage_summary_total_no_data_time_milli,score_stage_summary_total_rem_sleep_time_milli,score_stage_summary_total_slow_wave_sleep_time_milli,score_state,start,timezone_offset,updated_at,user_id
2025-07-30T21:10:55.186994+00:00,2023-07-10T12:40:22.917Z,2023-07-10T12:29:50.118Z,715744555,False,,15.3515625,76.0,88.10478,27291741,0,682530,1228128,80.0,14,7,3169809,26647755,9992819,0,8691351,4793776,SCORED,2023-07-10T05:06:10.241Z,-07:00,2023-07-10T12:40:27.993Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-09T13:56:41.734Z,2023-07-09T13:37:10.809Z,714976176,False,,15.966797,59.0,90.45298,27291883,0,402178,175447,93.0,13,7,2733952,28636702,16807113,0,4648386,4447251,SCORED,2023-07-09T05:37:28.949Z,-07:00,2023-07-09T13:56:46.853Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-08T13:06:32.807Z,2023-07-08T15:53:34.791Z,714140005,False,,15.878906,59.0,82.27548,27292026,0,283645,5321945,99.0,15,5,7023760,39627373,21803131,0,6468736,4331746,SCORED,2023-07-08T04:53:06.457Z,-07:00,2023-07-08T16:54:05.083Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-07T11:12:18.424Z,2023-07-07T11:05:47.058Z,713241139,False,,15.622559,86.0,85.84734,27292168,0,149632,3411521,61.0,8,4,3089608,21830587,12128867,0,3666540,2945572,SCORED,2023-07-07T05:02:24.349Z,-07:00,2023-07-07T11:12:23.431Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-06T09:49:20.103Z,2023-07-06T12:49:42.484Z,712338194,False,,15.8203125,76.0,84.26456,27292311,0,180685,3333560,75.0,16,2,4871723,28031046,15535445,0,2021494,5602384,SCORED,2023-07-06T05:02:30.476Z,-07:00,2023-07-06T13:00:52.737Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-05T12:50:35.652Z,2023-07-05T12:29:54.542Z,711706788,False,,15.996094,75.0,91.985725,27292453,0,916975,2280869,81.0,8,6,2158660,26935198,17152679,0,4042972,3580887,SCORED,2023-07-05T05:00:58.382Z,-07:00,2023-07-05T12:50:40.444Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-04T10:58:11.306Z,2023-07-04T14:35:26.668Z,710765164,False,,15.46875,74.0,81.13717,27292596,0,472189,3158143,87.0,18,6,6395385,33164527,17240316,0,3551022,5977804,SCORED,2023-07-04T05:22:12.341Z,-07:00,2023-07-04T14:47:10.993Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-03T12:40:29.188Z,2023-07-03T12:29:39.711Z,710078968,False,,16.347656,68.0,94.401535,27292739,0,207427,1579079,82.0,10,7,1669728,25464370,13139607,0,5716863,4938172,SCORED,2023-07-03T05:25:43.218Z,-07:00,2023-07-03T12:40:34.792Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-02T15:53:12.773Z,2023-07-02T15:41:42.317Z,709473570,False,,16.054688,67.0,83.95043,27292881,0,1305346,2982722,91.0,24,6,5671945,34289242,18105610,0,4764922,5746765,SCORED,2023-07-02T06:10:12.114Z,-07:00,2023-07-02T15:53:33.015Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-07-01T12:35:05.347Z,2023-07-01T15:14:58.204Z,708549843,False,,16.425781,55.0,87.2856,27293024,0,196939,3821023,83.0,17,8,4147052,30049786,14525702,0,6063437,5313595,SCORED,2023-07-01T06:52:12.100Z,-07:00,2023-07-01T15:20:56.235Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-30T10:31:39.497Z,2023-06-30T12:30:03.792Z,707679919,False,,16.523438,91.0,85.67002,27293167,0,157601,4093975,72.0,12,3,4007132,26762150,16720488,0,4099696,1934834,SCORED,2023-06-30T05:02:34.163Z,-07:00,2023-06-30T12:44:55.516Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-29T15:18:50.668Z,2023-06-29T12:54:01.266Z,707171840,False,,15.615234,86.0,80.19129,27293310,0,198670,4230463,70.0,22,6,5449968,27512989,13774957,0,4590655,3697409,SCORED,2023-06-29T05:15:56.155Z,-07:00,2023-06-29T15:18:55.406Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-28T12:50:34.406Z,2023-06-28T12:29:45.335Z,706267539,False,,15.8203125,82.0,85.7819,27293452,0,1240094,4561905,69.0,14,4,3776360,26560223,14784599,0,2281381,5717883,SCORED,2023-06-28T05:07:32.990Z,-07:00,2023-06-28T12:50:39.401Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-27T09:56:44.784Z,2023-06-27T12:49:38.535Z,705262348,False,,15.5859375,76.0,82.11056,27293595,0,193934,3821103,74.0,8,8,5131289,28290645,11435767,0,6584265,5139324,SCORED,2023-06-27T04:55:13.893Z,-07:00,2023-06-27T13:15:55.702Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-26T09:31:39.790Z,2023-06-26T12:29:42.060Z,704442308,False,,16.054688,61.0,86.44933,27293738,0,260374,2807355,72.0,6,2,4181527,25896966,17644634,0,1038607,3032198,SCORED,2023-06-26T05:18:32.972Z,-07:00,2023-06-26T12:41:56.875Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-25T10:40:23.022Z,2023-06-25T15:44:31.878Z,703723841,False,,16.074219,55.0,81.0621,27293881,0,224283,4386516,84.0,13,9,6452901,33337457,12908528,0,7479462,6496566,SCORED,2023-06-25T06:26:29.264Z,-07:00,2023-06-25T15:56:48.537Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-24T13:08:19.311Z,2023-06-24T12:48:56.321Z,703115890,False,,15.593262,94.0,87.5872,27294024,0,162295,4367043,75.0,14,4,3544238,27338894,14034819,0,4330721,5429116,SCORED,2023-06-24T05:13:45.305Z,-07:00,2023-06-24T13:08:24.036Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-23T11:06:45.947Z,2023-06-23T12:31:28.760Z,702262650,False,,15.234375,90.0,83.2248,27294167,0,174528,4912950,68.0,19,6,4411995,26300708,11435784,0,6467721,3985208,SCORED,2023-06-23T05:11:40.572Z,-07:00,2023-06-23T12:53:02.604Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-22T10:14:31.619Z,2023-06-22T12:44:56.475Z,701445269,False,,15.722656,81.0,86.070404,27294310,0,270188,5088439,72.0,18,5,3804181,27310055,15448829,0,3811948,4245097,SCORED,2023-06-22T05:09:45.459Z,-07:00,2023-06-22T16:32:25.651Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-21T10:33:31.977Z,2023-06-21T12:29:46.731Z,700670847,False,,15.776367,75.0,85.181656,27294453,0,277658,4035679,71.0,17,4,4036419,26415976,15766458,0,2945559,3667540,SCORED,2023-06-21T05:09:29.793Z,-07:00,2023-06-21T12:50:08.704Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-20T13:15:50.332Z,2023-06-20T13:05:09.870Z,700051509,False,,15.5859375,74.0,84.720024,27294596,0,382975,2807444,77.0,16,4,4208220,27540752,16951450,0,2540276,3840806,SCORED,2023-06-20T05:26:08.157Z,-07:00,2023-06-20T13:15:55.526Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-19T09:37:39.439Z,2023-06-19T13:52:33.051Z,699005350,False,,16.289062,60.0,90.03246,27294740,0,202428,5186000,84.0,10,2,3366215,30915051,23159351,0,2050349,2339136,SCORED,2023-06-19T05:13:55.163Z,-07:00,2023-06-19T14:32:58.153Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-18T20:36:55.239Z,2023-06-18T15:18:53.090Z,698714749,False,,16.030273,59.0,84.58701,27294883,0,3423520,6687246,62.0,13,5,4295002,27396589,10944853,0,7016408,5140326,SCORED,2023-06-18T07:39:51.343Z,-07:00,2023-06-18T20:37:00.317Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-17T22:08:59.531Z,2023-06-17T13:47:58.990Z,698035788,False,,15.46875,57.0,85.40768,27294945,0,1235259,4094241,51.0,15,5,2861541,19609912,9125510,0,4128595,3494266,SCORED,2023-06-17T08:20:10.438Z,-07:00,2023-06-17T22:09:04.239Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-16T12:40:21.728Z,2023-06-16T12:28:36.341Z,696970872,False,,16.582031,88.0,87.25261,27295089,0,1394527,3509368,70.0,11,3,3286480,25781590,14495836,0,4620517,3378757,SCORED,2023-06-16T05:19:22.629Z,-07:00,2023-06-16T12:40:26.504Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-15T11:46:09.745Z,2023-06-15T13:29:37.515Z,696146662,False,,15.917969,81.0,84.742935,27295232,0,247855,4503713,80.0,11,7,4637531,30395951,12589928,0,7941519,5226973,SCORED,2023-06-15T04:59:38.727Z,-07:00,2023-06-15T13:38:04.377Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-14T10:59:22.861Z,2023-06-14T12:29:45.779Z,695298117,False,,15.527344,78.0,82.66766,27295375,0,1598098,3158464,67.0,15,6,5018004,26617915,14150317,0,3321005,4128589,SCORED,2023-06-14T05:06:06.902Z,-07:00,2023-06-14T12:40:33.048Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-13T14:03:07.259Z,2023-06-13T13:34:52.827Z,694689565,False,,15.556641,70.0,91.48321,27295519,0,1077633,4367283,82.0,20,7,3021019,29905650,17325933,0,4793783,4764915,SCORED,2023-06-13T05:11:08.984Z,-07:00,2023-06-13T14:03:12.204Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-12T09:21:53.477Z,2023-06-12T13:39:20.445Z,693617393,False,,15.996094,54.0,76.23875,27295662,0,271608,7369828,68.0,15,5,7380044,31059154,12244344,0,5947899,5486867,SCORED,2023-06-12T05:02:09.169Z,-07:00,2023-06-12T13:48:18.611Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-11T16:21:37.460Z,2023-06-11T15:52:24.553Z,693206050,False,,16.31836,36.0,71.44643,27295806,0,3268730,3158514,46.0,2,3,6151053,21542145,7391824,0,2627913,5371355,SCORED,2023-06-11T09:31:14.828Z,-07:00,2023-06-11T16:21:42.476Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-10T12:05:00.337Z,2023-06-10T13:56:37.739Z,692258915,False,,16.113281,74.0,84.2442,27295949,0,196693,3275513,82.0,13,8,4840050,30107512,12676544,0,6006676,6584242,SCORED,2023-06-10T05:34:49.265Z,-07:00,2023-06-10T14:17:36.412Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-09T10:34:05.771Z,2023-06-09T12:29:43.709Z,691437188,False,,15.761719,78.0,84.85697,27296093,0,1028402,2632123,76.0,10,7,4179249,27598512,11694706,0,6468703,5255854,SCORED,2023-06-09T04:49:44.236Z,-07:00,2023-06-09T12:40:41.936Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-08T11:46:06.041Z,2023-06-08T13:29:43.228Z,690753521,False,,15.058594,71.0,84.05142,27296236,0,279022,1930233,85.0,20,6,4955543,30165137,13109676,0,5919976,6179942,SCORED,2023-06-08T05:06:57.130Z,-07:00,2023-06-08T13:42:39.183Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-07T07:03:31.108Z,2023-06-07T12:29:24.282Z,689756530,False,,16.054688,52.0,74.931816,27296380,0,1495952,2807627,89.0,15,9,10294563,38396797,15795343,0,6415710,5891181,SCORED,2023-06-07T01:49:55.363Z,-07:00,2023-06-07T12:40:30.183Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-06T09:38:05.798Z,2023-06-06T13:38:15.566Z,689022412,False,,15.712891,76.0,85.34941,27296523,0,190205,3412065,84.0,17,5,5041976,31060275,14699028,0,5254850,6064421,SCORED,2023-06-06T04:56:14.776Z,-07:00,2023-06-06T13:48:00.416Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-05T12:40:24.675Z,2023-06-05T12:29:53.795Z,688419163,False,,15.8203125,78.0,87.130424,27296667,0,294380,2729666,75.0,15,7,3343958,25983440,15392072,0,4966029,2281381,SCORED,2023-06-05T05:17:18.233Z,-07:00,2023-06-05T12:40:30.829Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-04T10:05:25.349Z,2023-06-04T15:01:26.187Z,687491150,False,,15.46875,77.0,76.04077,27296811,0,1867520,2729681,80.0,20,9,8444506,34058492,13572777,0,6352187,5689022,SCORED,2023-06-04T05:33:46.733Z,-07:00,2023-06-04T15:08:28.372Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-03T11:12:05.069Z,2023-06-03T14:52:00.239Z,686800024,False,,16.09375,67.0,78.01873,27296955,0,270291,3958058,80.0,15,3,7234046,32299296,13399430,0,4908301,6757519,SCORED,2023-06-03T05:51:44.624Z,-07:00,2023-06-03T15:26:48.416Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-02T12:13:04.393Z,2023-06-02T12:08:55.267Z,686146148,False,,15.9375,88.0,85.06597,27297098,0,863412,2866195,71.0,10,4,3978989,26156441,14410221,0,3782045,3985186,SCORED,2023-06-02T04:51:31.338Z,-07:00,2023-06-02T12:13:09.880Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-06-01T10:59:51.255Z,2023-06-01T12:51:50.962Z,685294656,False,,16.113281,,84.89277,27297242,0,673577,1930305,79.0,6,7,4323122,27973414,16633857,0,4128597,2887838,SCORED,2023-06-01T05:06:05.426Z,-07:00,2023-06-01T13:20:38.694Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-31T11:05:23.927Z,2023-05-31T13:36:17.958Z,684517473,False,,15.996094,,86.361534,27297386,0,341140,1579348,89.0,19,8,4118011,30194091,16142927,0,5081588,4851565,SCORED,2023-05-31T05:10:38.709Z,-07:00,2023-05-31T13:51:25.440Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-30T09:51:05.186Z,2023-05-30T13:32:19.736Z,683647509,False,,15.341797,,91.224754,27297530,0,294724,3548678,91.0,10,4,2730588,31116937,25700672,0,1963719,721958,SCORED,2023-05-30T04:53:41.838Z,-07:00,2023-05-30T13:48:44.131Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-29T18:33:57.021Z,2023-05-28T17:12:30.190Z,683276844,False,,,,,,,,,,,,,,,,,,UNSCORABLE,2023-05-28T12:47:52.889Z,-07:00,2023-05-29T18:34:00.937Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-29T18:33:42.183Z,2023-05-28T10:59:38.227Z,683276730,True,,,,,,,,,,,,,,,,,,UNSCORABLE,2023-05-28T08:45:59.927Z,-07:00,2023-05-29T18:33:46.068Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-24T11:30:08.074Z,2023-05-24T14:11:43.378Z,679232352,False,,15.996094,73.0,90.73185,27298394,0,541724,3334303,74.0,10,7,2362741,25493116,16114012,0,4908296,2108067,SCORED,2023-05-24T06:53:21.790Z,-07:00,2023-05-24T15:22:59.835Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-23T10:17:04.646Z,2023-05-23T13:34:04.807Z,678352251,False,,15.3515625,88.0,88.18178,27298538,0,433237,4211774,81.0,10,5,4003019,29790271,15738672,0,5312581,4735999,SCORED,2023-05-23T05:13:14.022Z,-07:00,2023-05-23T13:53:05.010Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-22T12:40:26.605Z,2023-05-22T12:30:52.856Z,677715733,False,,15.5859375,89.0,91.59247,27298682,0,152160,3685322,76.0,16,6,2160322,25695071,14005941,0,5456978,4071830,SCORED,2023-05-22T05:22:07.984Z,-07:00,2023-05-22T12:40:32.501Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-21T10:01:00.928Z,2023-05-21T13:06:18.487Z,676790955,False,,15.878906,82.0,86.93913,27298827,0,849166,2807879,79.0,13,5,3687465,28232928,15623101,0,4792773,4129589,SCORED,2023-05-21T05:14:18.080Z,-07:00,2023-05-21T13:12:09.317Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-20T14:17:55.101Z,2023-05-20T13:57:27.482Z,676303119,False,,16.230469,76.0,87.67674,27298971,0,193514,3860854,84.0,19,8,3713777,30136328,12706418,0,8258143,5457990,SCORED,2023-05-20T05:33:43.675Z,-07:00,2023-05-20T14:17:59.917Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-19T12:40:48.001Z,2023-05-19T12:29:51.378Z,675507303,False,,15.837402,91.0,90.05414,27299115,0,205861,4387357,78.0,13,5,2994986,27771475,15131166,0,5631242,4014081,SCORED,2023-05-19T04:46:58.942Z,-07:00,2023-05-19T12:40:53.502Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-18T09:59:35.512Z,2023-05-18T12:52:44.350Z,674572040,False,,15.8203125,80.0,86.37542,27299260,0,239221,4562876,75.0,22,2,3803396,27915698,18769849,0,1559409,3783044,SCORED,2023-05-18T05:05:32.333Z,-07:00,2023-05-18T13:01:36.939Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-17T12:47:37.510Z,2023-05-17T12:29:43.325Z,673984370,False,,16.113281,72.0,86.24026,27299467,0,795302,4562910,74.0,11,3,4149592,28175227,15045521,0,4330729,4649385,SCORED,2023-05-17T04:40:07.136Z,-07:00,2023-05-17T12:47:42.957Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-16T11:32:09.569Z,2023-05-16T12:50:01.903Z,673105587,False,,16.230469,62.0,82.17566,27299611,0,244630,5050428,74.0,11,4,5389625,29444129,17268136,0,3234364,3552004,SCORED,2023-05-16T04:39:16.812Z,-07:00,2023-05-16T13:00:45.795Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-15T12:47:00.495Z,2023-05-15T12:29:53.414Z,672389671,False,,16.44043,54.0,83.96519,27299756,0,191168,6551941,63.0,11,5,4210487,25810395,15623094,0,3146743,2830071,SCORED,2023-05-15T05:19:42.057Z,-07:00,2023-05-15T12:47:05.499Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-14T15:31:04.915Z,2023-05-14T15:23:39.301Z,671766504,False,,16.083984,35.0,85.09857,27299900,0,2318454,2456991,52.0,8,5,2947941,19782945,8172506,0,4908319,3754179,SCORED,2023-05-14T09:53:55.395Z,-07:00,2023-05-14T15:31:09.589Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-13T14:16:24.732Z,2023-05-13T13:48:47.189Z,670997194,False,,16.691895,80.0,90.94776,27300045,0,220602,3685506,86.0,10,4,2819122,29703744,18337624,0,3695439,4851559,SCORED,2023-05-13T05:31:18.288Z,-07:00,2023-05-13T14:16:29.852Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-12T10:42:48.939Z,2023-05-12T12:29:50.337Z,670070918,False,,15.556641,90.0,81.86769,27300190,0,288276,3549024,73.0,10,7,5218321,28002210,13948151,0,4070833,4764905,SCORED,2023-05-12T04:43:07.165Z,-07:00,2023-05-12T12:40:32.738Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-11T10:53:26.933Z,2023-05-11T12:37:25.710Z,669326991,False,,15.9375,86.0,87.63053,27300334,0,231543,3276040,74.0,12,7,3228279,26098774,10367258,0,6987504,5515733,SCORED,2023-05-11T05:19:32.940Z,-07:00,2023-05-11T13:07:55.728Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-10T12:55:43.715Z,2023-05-10T12:29:43.142Z,668692229,False,,15.703125,83.0,89.89026,27300479,0,1970173,3334558,76.0,14,6,2793046,27627277,16402789,0,4388470,4042972,SCORED,2023-05-10T04:49:14.904Z,-07:00,2023-05-10T12:55:48.472Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-09T09:22:51.274Z,2023-05-09T13:32:16.714Z,667677757,False,,15.983887,82.0,84.07526,27300623,0,157262,4095093,81.0,19,7,4926180,30482421,7710479,0,12358894,5486868,SCORED,2023-05-09T05:01:49.123Z,-07:00,2023-05-09T13:46:26.797Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-08T12:40:20.459Z,2023-05-08T12:18:48.274Z,667095519,False,,16.137695,82.0,86.85402,27300768,0,152009,4212118,70.0,11,7,3575082,25867842,12618600,0,5717844,3956316,SCORED,2023-05-08T05:06:12.953Z,-07:00,2023-05-08T12:40:26.767Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-07T13:17:02.881Z,2023-05-07T13:05:00.339Z,666345719,False,,16.054688,75.0,85.91766,27300913,0,722211,3159105,76.0,15,4,4034619,27776321,16344060,0,3320994,4076648,SCORED,2023-05-07T05:22:31.896Z,-07:00,2023-05-07T13:17:07.777Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-06T15:05:39.206Z,2023-05-06T14:42:20.690Z,665720514,False,,16.523438,67.0,86.59926,27301058,0,153247,4095158,82.0,15,8,4175904,30049741,13139580,0,6496572,6237685,SCORED,2023-05-06T06:21:29.988Z,-07:00,2023-05-06T15:05:43.824Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-05T12:40:28.748Z,2023-05-05T12:29:45.224Z,664888898,False,,15.878906,87.0,86.01629,27301203,0,933265,3685662,70.0,11,7,3776949,26128569,12936360,0,3986160,5429100,SCORED,2023-05-05T05:12:49.168Z,-07:00,2023-05-05T12:40:34.690Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-04T11:15:14.999Z,2023-05-04T13:32:35.187Z,664041499,False,,16.074219,81.0,84.19853,27301348,0,224086,3861190,79.0,11,2,4638946,29357680,14958911,0,3810924,5948899,SCORED,2023-05-04T05:23:16.546Z,-07:00,2023-05-04T13:49:00.958Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-03T09:19:43.288Z,2023-05-03T12:29:59.575Z,663150393,False,,15.46875,76.0,88.67757,27301492,0,776514,3334682,78.0,15,3,3312781,27684993,17182521,0,2453660,4736031,SCORED,2023-05-03T04:48:33.621Z,-07:00,2023-05-03T12:40:35.583Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-02T13:41:16.514Z,2023-05-02T13:31:06.048Z,662627908,False,,15.3515625,72.0,84.03708,27301637,0,470560,3334700,81.0,20,7,4984392,30167102,15448840,0,4880390,4853480,SCORED,2023-05-02T05:07:49.145Z,-07:00,2023-05-02T13:41:24.014Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-05-01T12:40:28.263Z,2023-05-01T12:29:51.216Z,661782699,False,,15.996094,56.0,91.15261,27301782,0,231993,3822249,81.0,16,5,2474913,27973374,15652012,0,4966034,4880415,SCORED,2023-05-01T04:44:05.720Z,-07:00,2023-05-01T12:40:33.511Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-30T15:37:32.630Z,2023-04-30T15:09:13.741Z,661156280,False,,16.113281,50.0,85.110565,27301927,0,507192,5733404,72.0,11,8,4351386,28405892,12994164,0,6151048,4909294,SCORED,2023-04-30T07:06:38.930Z,-07:00,2023-04-30T15:37:38.768Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-29T13:56:16.944Z,2023-04-29T11:12:09.513Z,660364248,False,,16.16211,89.0,87.66489,27302072,0,221032,3861293,58.0,11,4,2744441,20821142,11031420,0,3666514,3378767,SCORED,2023-04-29T05:23:12.053Z,-07:00,2023-04-29T13:56:26.128Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-28T11:14:41.667Z,2023-04-28T12:29:52.657Z,659509363,False,,16.113281,82.0,86.339455,27302218,0,154514,3685799,78.0,9,6,3860709,28261753,17210396,0,3407604,3783044,SCORED,2023-04-28T04:38:49.943Z,-07:00,2023-04-28T12:40:35.215Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-27T09:55:42.621Z,2023-04-27T12:51:17.467Z,658686902,False,,15.996094,80.0,87.682274,27302363,0,461957,3958842,73.0,17,3,3660440,26849644,17383688,0,2599026,3206490,SCORED,2023-04-27T05:21:22.665Z,-07:00,2023-04-27T12:56:47.991Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-26T09:21:52.147Z,2023-04-26T12:29:55.841Z,657896322,False,,16.113281,80.0,84.78607,27302508,0,1558955,3412813,71.0,13,5,4093508,26906319,14150321,0,3522167,5140323,SCORED,2023-04-26T05:01:28.561Z,-07:00,2023-04-26T12:44:50.465Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-25T10:30:27.583Z,2023-04-25T13:29:39.091Z,657169381,False,,15.644531,84.0,89.05401,27302653,0,1101296,4231911,75.0,11,6,3024081,27627288,15910870,0,3667530,5024807,SCORED,2023-04-25T05:47:15.484Z,-07:00,2023-04-25T13:46:45.536Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-24T11:32:54.715Z,2023-04-24T13:44:56.929Z,656470098,False,,16.02539,73.0,91.326614,27302798,0,250700,4095419,69.0,9,4,2076032,23935658,14236786,0,4417351,3205489,SCORED,2023-04-24T07:06:00.309Z,-07:00,2023-04-24T13:55:36.233Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-23T10:52:41.877Z,2023-04-23T13:29:38.973Z,655677301,False,,15.5859375,72.0,86.31247,27302944,0,2377913,3861416,70.0,7,7,4179201,27629241,12590886,0,6438871,4420283,SCORED,2023-04-23T05:49:37.609Z,-07:00,2023-04-23T13:47:20.700Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-22T14:57:12.965Z,2023-04-22T14:53:12.777Z,655197784,False,,15.527344,66.0,76.9314,27303089,0,847519,2983837,78.0,10,6,7465816,31693506,16112989,0,2945529,5169172,SCORED,2023-04-22T06:02:05.281Z,-07:00,2023-04-22T15:12:42.311Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-21T12:57:47.974Z,2023-04-21T12:35:08.824Z,654400580,False,,16.230469,84.0,91.84643,27303234,0,166417,3510415,83.0,11,4,2417085,28030996,17961211,0,2830035,4822665,SCORED,2023-04-21T04:48:25.706Z,-07:00,2023-04-21T13:00:25.354Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-20T10:44:09.012Z,2023-04-20T12:48:28.092Z,653522908,False,,15.556641,65.0,88.58665,27303380,0,175462,2808347,80.0,15,3,3140038,27511965,17037882,0,4013073,3320972,SCORED,2023-04-20T05:09:55.166Z,-07:00,2023-04-20T13:06:21.874Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-19T12:40:23.076Z,2023-04-19T12:29:42.728Z,652902341,False,,16.347656,44.0,90.7937,27303525,0,693564,1755226,84.0,13,2,2533268,27516685,22408446,0,1472789,1102182,SCORED,2023-04-19T04:51:05.081Z,-07:00,2023-04-19T12:40:29.512Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-18T10:45:17.588Z,2023-04-18T15:12:21.502Z,651991942,False,,15.629883,27.0,88.42399,27303671,0,156365,6689399,90.0,21,1,4457811,35212035,28617233,0,259902,1877089,SCORED,2023-04-18T05:25:28.506Z,-07:00,2023-04-18T15:25:29.564Z,7039495
2025-07-30T21:10:55.186994+00:00,2023-04-15T17:25:47.573Z,2023-04-15T17:16:38.461Z,650099892,False,,15.1171875,24.0,79.36372,27304025,0,260286,4232124,51.0,2,4,4362061,20476057,7999220,0,4504995,3609781,SCORED,2023-04-15T11:35:50.282Z,-07:00,2023-04-15T17:25:52.364Z,7039495
